10510003
11130003
11179001
20200045
20904008
20904009
20905004
20905005
20905006
20905007
20905008
20905009
20905011
20905012
21229000
40059000
40071003
40134020
40213015
40239000
40258034
60010013
60190500
60192016
60670015
60731017
60731019
60731022
60731024
60798002
60799001
60812004
61030007
80010008
80130014
80310028
80450020
80450022
80450023
80490003
80690006
80690013
80690014
80810003
80850005
80930002
80970008
120013012
120110035
120570112
120570113
120860035
120950009
121030027
131150006
150034001
150034100
150090025
160499991
160530003
171339001
180890035
181270028
181730004
181730005
181730012
191531579
191930021
201810003
211011011
220190011
220330015
220890006
220930003
220958001
220958002
220958003
220958004
220958005
220958006
220958007
220990001
221210002
230072002
230072003
230173002
240018881
240018882
240050009
240053474
260370002
261150963
261150964
261470913
261470914
261630097
261631010
261631011
270177417
270530910
270531909
271230818
271231907
271231908
280490021
290719001
290719002
290939009
290939010
290939011
290999007
290999008
290999009
291130004
291839002
291839004
310550057
311090025
320031501
320031502
320311007
330012005
330093002
340170008
350450020
360010013
360637001
360810125
360890004
360890005
360990002
361090002
370190005
370210036
370210037
370510010
370870013
371190046
371450004
381010003
381050106
390130006
390170022
390170023
390290023
390350074
390350075
390530004
390530005
390530006
390950035
391530025
391550013
391550014
400232017
400370146
400390856
400470555
400510065
400690324
400819025
400970188
401010170
401090097
401130226
401159027
401470217
410290203
410430104
410470123
410512008
410512009
410512010
410610123
421330012
440070031
440070032
440070033
450210004
450510008
450910008
450918801
471636001
471636002
480291080
480371031
482011052
482031079
482151046
482271072
482331073
482451071
483031028
483311075
483491081
483611083
483751077
483951076
484391053
484491078
490450004
510590031
530030333
530050003
530070012
530090017
530170018
530251003
530330031
530330034
530330035
530330052
530330053
530330054
530330055
530330056
530530024
530650005
530730013
530730017
540390020
540530001
540578883
550051006
550531002
550531003
550870015
551010020
551211003
551211004
560010008
560010009
560010010
560050013
560050014
560050015
560070008
560070009
560070010
560090010
560090011
560130003
560150005
560210002
560250005
560370018
560370021
560450004
720250007
720570011
10510004
20500001
20904101
20904102
20904103
21859000
40213016
50310005
60010015
60051033
60150007
60290018
60333002
60550004
60650010
60719011
80077004
80290007
90079007
171150117
171150217
171150317
172010118
180890036
180890037
181530007
211110080
230190017
250030008
250036001
250130018
250170010
260650018
261630098
261630099
261630100
270213410
280110002
291439001
291439002
291439003
300830002
301110087
330012006
360010014
360010015
361030044
380250004
390350076
390670004
390830003
390850008
390890008
391510024
400790467
401050207
401210417
410050301
410197000
410271001
410352222
410510065
410510100
410510101
410510102
410510103
410510104
410510200
410510201
410510202
410510300
410510304
410510400
410510401
410512011
410650008
410650500
410650501
410650502
410650503
450070006
450151002
471636004
481611084
484011082
490170006
490210005
490352005
510230004
510710007
511210009
515800008
530230001
530330067
530330069
530390006
530470004
530730019
550191001
550531004
560190004
560210003
560290003
560330006
560370022
560390009
800020024
20900040
50070002
50070003
60270023
60292019
60612003
60650500
80470003
110010053
120990022
170310119
170310219
180190010
180570008
180810003
350150010
350439028
371310003
390670005
410352040
410670006
420070035
420510524
421150215
470990003
471130010
471252001
471636003
490030004
490351007
490353015
490354002
490479000
530330089
530550001
540110007
551270006
560050016
560370024
720970007
